folio,siteNumber,phase,clientName,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A06171114,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31590536,UNC.CUAD.911.1,UNR.CUAD.911.1,31590537,37,36,12,444,432,,
A06171115,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31590572,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31590573,1,1,455,455,455,,
A06171115,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31590574,UNC.CUAD.918.1,UNR.CUAD.918.1,31590575,1,1,455,455,455,,
A06171192,71376179,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",gp@vsys.com,9/15/2017,31593018,UNC.CUAD.912.1,UNR.CUAD.912.1,31593109,1,1,162.8,162.8,162.8,,
A06171192,71376179,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",gp@vsys.com,9/15/2017,31594008,UNC.CUAD.901.1,UNR.CUAD.901.1,31594051,4,1,136.3,545.2,136.3,,
A06171197,71376179,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",gp@vsys.com,9/15/2017,31594084,UNC.CUAD.918.1,UNR.CUAD.918.1,31594085,1,1,455,455,455,,
A06171200,71376179,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",gp@vsys.com,9/15/2017,31594211,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31594212,1,1,455,455,455,,
A06171136,70084112,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTRIZ YUCATAN XCANATUN (NISSAN NORTE)",gp@vsys.com,9/14/2017,31603687,UNC.CUAD.912.1,UNR.CUAD.912.1,31603778,1,1,162.8,162.8,162.8,,
A06171136,70084112,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTRIZ YUCATAN XCANATUN (NISSAN NORTE)",gp@vsys.com,9/14/2017,31603779,UNC.CUAD.901.1,UNR.CUAD.901.1,31603862,8,7,136.3,1090.4,954.1,,
A06171136,70084112,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTRIZ YUCATAN XCANATUN (NISSAN NORTE)",gp@vsys.com,9/14/2017,31604410,UNC.CUAD.904.1,UNR.CUAD.904.1,31604588,5,5,162.8,814,814,,
A06171140,70084112,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTRIZ YUCATAN XCANATUN (NISSAN NORTE)",gp@vsys.com,9/14/2017,31604619,UNC.CUAD.918.1,UNR.CUAD.918.1,31604620,1,1,455,455,455,,
A06171147,70084112,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTRIZ YUCATAN XCANATUN (NISSAN NORTE)",gp@vsys.com,9/14/2017,31604712,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31604713,1,1,455,455,455,,
A06171193,71279492,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. SURESTE MOTRIZ VILLAHERMOSA CENTRO ( SUZUKI TABASCO),gp@vsys.com,9/14/2017,31601380,UNC.CUAD.912.1,UNR.CUAD.912.1,31601471,1,1,162.8,162.8,162.8,,
A06171193,71279492,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. SURESTE MOTRIZ VILLAHERMOSA CENTRO ( SUZUKI TABASCO),gp@vsys.com,9/14/2017,31601472,UNC.CUAD.903.1,UNR.CUAD.903.1,31601615,14,14,162.8,2279.2,2279.2,,
A06171193,71279492,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. SURESTE MOTRIZ VILLAHERMOSA CENTRO ( SUZUKI TABASCO),gp@vsys.com,9/14/2017,31601618,UNC.CUAD.904.1,UNR.CUAD.904.1,31601831,6,6,162.8,976.8,976.8,,
A06171193,71279492,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. SURESTE MOTRIZ VILLAHERMOSA CENTRO ( SUZUKI TABASCO),gp@vsys.com,9/14/2017,31601832,UNC.CUAD.911.1,UNR.CUAD.911.1,31601833,21,21,12,252,252,,
A06171199,71279492,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. SURESTE MOTRIZ VILLAHERMOSA CENTRO ( SUZUKI TABASCO),gp@vsys.com,9/14/2017,31601857,UNC.CUAD.918.1,UNR.CUAD.918.1,31601858,1,1,455,455,455,,
A06171188,70014023,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO (RENAULT CANCUN)",gp@vsys.com,9/14/2017,31599127,UNC.CUAD.912.1,UNR.CUAD.912.1,31599218,1,1,162.8,162.8,162.8,,
A06171188,70014023,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO (RENAULT CANCUN)",gp@vsys.com,9/14/2017,31599219,UNC.CUAD.903.1,UNR.CUAD.903.1,31599372,15,15,162.8,2442,2442,,
A06171188,70014023,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO (RENAULT CANCUN)",gp@vsys.com,9/14/2017,31599375,UNC.CUAD.911.1,UNR.CUAD.911.1,31599376,22,20,12,264,240,,
A06171195,70014023,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO (RENAULT CANCUN)",gp@vsys.com,9/14/2017,31599446,UNC.CUAD.904.1,UNR.CUAD.904.1,31599659,6,4,162.8,976.8,651.2,,
A06171195,70014023,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT CANCUN L DONALDO (RENAULT CANCUN)",gp@vsys.com,9/14/2017,31599660,UNC.CUAD.918.1,UNR.CUAD.918.1,31599661,1,1,455,455,455,,
A06171191,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31599856,UNC.CUAD.908.1,UNR.CUAD.908.1,31599857,1,1,18.5,18.5,18.5,,
A06171191,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31599858,UNC.CUAD.912.1,UNR.CUAD.912.1,31599949,1,1,162.8,162.8,162.8,,
A06171191,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31599950,UNC.CUAD.907.1,UNR.CUAD.907.1,31599951,1,1,18.5,18.5,18.5,,
A06171191,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31599952,UNC.CUAD.911.1,UNR.CUAD.911.1,31599953,27,27,12,324,324,,
A06171196,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31599980,UNC.CUAD.918.1,UNR.CUAD.918.1,31599981,1,1,455,455,455,,
A06171198,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31600012,UNC.CUAD.903.1,UNR.CUAD.903.1,31600235,22,22,162.8,3581.6,3581.6,,
A06171198,70118785,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT MERIDA CALLE 31 (RENAULT MERIDA)",gp@vsys.com,9/21/2017,31600236,UNC.CUAD.904.1,UNR.CUAD.904.1,31600379,4,4,162.8,651.2,651.2,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659268,UNC.CUAD.901.1,UNR.CUAD.901.1,31659281,1,1,136.3,136.3,136.3,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659282,UNC.CUAD.903.1,UNR.CUAD.903.1,31659685,40,40,162.8,6512,6512,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659686,UNC.CUAD.904.1,UNR.CUAD.904.1,31659829,4,4,162.8,651.2,651.2,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659830,UNC.CUAD.912.1,UNR.CUAD.912.1,31659921,1,1,18.5,18.5,18.5,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659922,UNC.CUAD.907.1,UNR.CUAD.907.1,31659923,1,1,455,455,455,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659924,UNC.CUAD.908.1,UNR.CUAD.908.1,31659925,1,1,18.5,18.5,18.5,,
A06171697,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659926,UNC.CUAD.911.1,UNR.CUAD.911.1,31659927,46,46,12,552,552,,
A06171698,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31659954,UNC.CUAD.918.1,UNR.CUAD.918.1,31659955,1,1,455,455,455,,
A06171699,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31660050,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31660051,1,1,455,455,455,,
A08170826,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31926651,UNC.CUAD.903.1,UNR.CUAD.903.1,31926754,10,10,162.8,1628,1628,,
A08170826,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31926755,UNC.CUAD.904.1,UNR.CUAD.904.1,31926768,1,1,162.8,162.8,162.8,,
A08170826,71233678,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE CANCUN BONAMPAK (NISSAN BONAMPAK)",gp@vsys.com,9/22/2017,31926769,UNC.CUAD.911.1,UNR.CUAD.911.1,31926770,11,11,12,132,132,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592172,UNC.CUAD.908.1,UNR.CUAD.908.1,31592173,1,1,18.5,18.5,18.5,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592174,UNC.CUAD.912.1,UNR.CUAD.912.1,31592265,1,1,162.8,162.8,162.8,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592310,UNC.CUAD.907.1,UNR.CUAD.907.1,31592311,1,1,18.5,18.5,18.5,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592312,UNC.CUAD.911.1,UNR.CUAD.911.1,31592313,46,46,12,552,552,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592314,UNC.CUAD.903.1,UNR.CUAD.903.1,31592687,37,37,162.8,6023.6,6023.6,,
A06171128,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592688,UNC.CUAD.918.1,UNR.CUAD.918.1,31592689,1,1,455,455,455,,
A06171134,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592731,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31592732,1,1,455,455,455,,
A06171134,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31592733,UNC.CUAD.904.1,UNR.CUAD.904.1,31592876,4,4,162.8,651.2,651.2,,
A08170833,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31928966,UNC.CUAD.903.1,UNR.CUAD.903.1,31929019,5,5,162.8,814,814,,
A08170833,71234242,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN ALTA BRISA (NISSAN ALTABRISA)",gp@vsys.com,9/21/2017,31929020,UNC.CUAD.911.1,UNR.CUAD.911.1,31929021,5,5,12,60,60,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31597834,UNC.CUAD.908.1,UNR.CUAD.908.1,31597835,1,1,18.5,18.5,18.5,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31597836,UNC.CUAD.912.1,UNR.CUAD.912.1,31597927,1,1,162.8,162.8,162.8,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31597928,UNC.CUAD.904.1,UNR.CUAD.904.1,31598036,3,3,162.8,488.4,488.4,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31598037,UNC.CUAD.907.1,UNR.CUAD.907.1,31598038,1,1,18.5,18.5,18.5,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31598039,UNC.CUAD.911.1,UNR.CUAD.911.1,31598040,23,23,12,276,276,,
A06171116,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31598041,UNC.CUAD.903.1,UNR.CUAD.903.1,31598234,19,19,162.8,3093.2,3093.2,,
A06171117,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31598258,UNC.CUAD.918.1,UNR.CUAD.918.1,31598259,1,1,455,455,455,,
A08170834,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31929125,UNC.CUAD.904.1,UNR.CUAD.904.1,31929138,1,1,162.8,162.8,162.8,,
A08170834,70014022,Facturado,"GRUPO AUTOSUR SENA AUTOMOTRIZ, S.A. DE C.V. SENA AUTOMOTRIZ RENAULT VHSA R CORTINEZ (RENAULT VILLAHERMOSA)",gp@vsys.com,9/21/2017,31929139,UNC.CUAD.911.1,UNR.CUAD.911.1,31929140,1,1,12,12,12,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583153,UNC.CUAD.901.1,UNR.CUAD.901.1,31583166,1,1,136.3,136.3,136.3,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583167,UNC.CUAD.912.1,UNR.CUAD.912.1,31583258,1,1,162.8,162.8,162.8,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583259,UNC.CUAD.903.1,UNR.CUAD.903.1,31583492,23,23,162.8,3744.4,3744.4,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583493,UNC.CUAD.904.1,UNR.CUAD.904.1,31583601,3,3,162.8,488.4,488.4,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583602,UNC.CUAD.907.1,UNR.CUAD.907.1,31583603,1,1,18.5,18.5,18.5,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583604,UNC.CUAD.908.1,UNR.CUAD.908.1,31583605,1,1,18.5,18.5,18.5,,
A06171148,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583606,UNC.CUAD.911.1,UNR.CUAD.911.1,31583607,28,28,12,336,336,,
A06171161,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583634,UNC.CUAD.918.1,UNR.CUAD.918.1,31583635,1,1,455,455,455,,
A06171166,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31583712,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31583713,1,1,455,455,455,,
A08170827,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31957215,UNC.CUAD.903.1,UNR.CUAD.903.1,31957298,8,8,162.8,1302.4,1302.4,,
A08170827,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31957299,UNC.CUAD.904.1,UNR.CUAD.904.1,31957312,1,1,162.8,162.8,162.8,,
A08170827,71401777,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUCATAN CAMPECHE MAESTROS CAMP (NISSAN CAMPECHE)",gp@vsys.com,10/5/2017,31957313,UNC.CUAD.911.1,UNR.CUAD.911.1,31957314,9,9,12,108,108,,
A06170693,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602353,UNC.CUAD.908.1,UNR.CUAD.908.1,31602354,1,1,18.5,18.5,18.5,,
A06170693,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602355,UNC.CUAD.912.1,UNR.CUAD.912.1,31602446,1,1,162.8,162.8,162.8,,
A06170693,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602571,UNC.CUAD.918.1,UNR.CUAD.918.1,31602572,1,1,455,455,455,,
A06170693,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602573,UNC.CUAD.907.1,UNR.CUAD.907.1,31602574,1,1,18.5,18.5,18.5,,
A06170693,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602575,UNC.CUAD.904.1,UNR.CUAD.904.1,31602718,4,3,162.8,651.2,488.4,,
A06170694,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602799,UNC.CUAD.901.1,UNR.CUAD.901.1,31602822,2,2,136.3,272.6,272.6,,
A06170701,71418591,Facturado,GRUPO AUTOSUR AUTOS I4 S.A DE C.V INFINITI MERIDA,gp@vsys.com,10/4/2017,31602832,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31602833,1,1,455,455,455,,
A06171169,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31591510,UNC.CUAD.912.1,UNR.CUAD.912.1,31591601,1,1,162.8,162.8,162.8,,
A06171169,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31591616,UNC.CUAD.903.1,UNR.CUAD.903.1,31591939,32,37,162.8,5209.6,6023.6,,
A06171169,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31591940,UNC.CUAD.904.1,UNR.CUAD.904.1,31592048,3,4,162.8,488.4,651.2,,
A06171169,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31592049,UNC.CUAD.907.1,UNR.CUAD.907.1,31592050,1,1,18.5,18.5,18.5,,
A06171169,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31592051,UNC.CUAD.911.1,UNR.CUAD.911.1,31592052,37,37,12,444,444,,
A06171172,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31592079,UNC.CUAD.918.1,UNR.CUAD.918.1,31592080,1,1,455,455,455,,
A06171184,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31592159,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31592160,1,1,455,455,455,,
A06171184,70020698,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES PLAYA (NISSAN PLAYA)",gp@vsys.com,10/4/2017,31592161,UNC.CUAD.908.1,UNR.CUAD.908.1,31592162,1,1,18.5,18.5,18.5,,
A06171120,70003204,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. GOLFO MOTRIZ NISSAN DEPORTIVA,gp@vsys.com,10/4/2017,31581508,UNC.CUAD.901.1,UNR.CUAD.901.1,31581521,1,1,136.3,136.3,136.3,,
A06171120,70003204,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. GOLFO MOTRIZ NISSAN DEPORTIVA,gp@vsys.com,10/4/2017,31581522,UNC.CUAD.912.1,UNR.CUAD.912.1,31581613,1,1,162.8,162.8,162.8,,
A06171120,70003204,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. GOLFO MOTRIZ NISSAN DEPORTIVA,gp@vsys.com,10/4/2017,31581614,UNC.CUAD.903.1,UNR.CUAD.903.1,31581977,36,36,162.8,5860.8,5860.8,,
A06171120,70003204,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. GOLFO MOTRIZ NISSAN DEPORTIVA,gp@vsys.com,10/4/2017,31581978,UNC.CUAD.904.1,UNR.CUAD.904.1,31582121,4,4,162.8,651.2,651.2,,
